DESCRIPTION                            NUMBER UNIT  I/P    O/P    E/R    S/B    OPEN  CPT,,,,,,,,,,,,,
NF-OXCARBAZEPINE ORAL TABLET 300MG    /TABLET      12000650 EA,,,,,,0.00,0.00,0.00,0.00,0.00,,,
MEROPENEM 500MG INJ VIAL          /INJ VIAL     12000651 EA,,,,,,33.00,0.00,0.00,0.00,0.00,,,
DESCRIPTION,,,NUMBER UNIT,,,I/P,O/P,E/R,S/B,OPEN,CPT,,
MEROPENEM/ NS : 500MG/ 100ML,,,/,,12000652 EA,63.00,63.00,63.00,0.00,0.00,,,
NF-KLOR-CON 10 TABLET 10MEQ,,,"/TABLET, EXTENDE",,12000653 EA,0.00,0.00,0.00,0.00,0.00,,,
NF-ALBUTEROL SULFATE INH SOLUTION 0.083%/SOLUTION     12000654 EA,,,,,,0.00,0.00,0.00,0.00,0.00,,,
NF-LACTULOSE ORAL SOLUTION 10GM/15ML  /SOLUTION     12000655 EA,,,,,,0.00,0.00,0.00,0.00,0.00,,,
NF-LOSARTAN/HCTZ ORAL TABLET 100MG-12.5M/TABLET      12000656 EA,,,,,,0.00,0.00,0.00,0.00,0.00,,,
NF-LOSARTAN/HCTZ ORAL TABLET 50MG-12.5MG/TABLET      12000657 EA,,,,,,0.00,0.00,0.00,0.00,0.00,,,
NF-FORADIL AEROLIZER INH/NEB CAP 0.012MG/CAPSULE     12000658 EA,,,,,,0.00,0.00,0.00,0.00,0.00,,,
NF-FORADIL AEROLIZER INH/NEB CAP 0.012MG/CAPSULE     12000659 EA,,,,,,0.00,0.00,0.00,0.00,0.00,,,
NF-AMMONIUM LACTATE LOTION 12%      /LOTION      12000660 EA,,,,,,0.00,0.00,0.00,0.00,0.00,,,
NF-OXCARBAZEPINE ORAL TABLET 300MG    /TABLET      12000661 EA,,,,,,0.00,0.00,0.00,0.00,0.00,,,
NF-BENICAR HCT ORAL TABLET 40MG-12.5MG /TABLET      12000662 EA,,,,,,0.00,0.00,0.00,0.00,0.00,,,
NF-CELEBREX CAP 200MG           /CAPSULE     12000663 EA,,,,,,0.00,0.00,0.00,0.00,0.00,,,
NF-TRACLEER ORAL TABLET 125MG       /TABLET      12000664 EA,,,,,,0.00,0.00,0.00,0.00,0.00,,,
NF-EPITOL TAB 200MG             /TABLET      12000665 EA,,,,,,0.00,0.00,0.00,0.00,0.00,,,
NF-DANTROLENE SODIUM CAP 100MG      /CAPSULE     12000666 EA,,,,,,0.00,0.00,0.00,0.00,0.00,,,
HYDROXYUREA 500MG CAP           /CAPSULE     12000667 EA,,,,,,8.00,0.00,0.00,0.00,0.00,,,
NF-URISPAS TABLET 100MG          /TABLET      12000668 EA,,,,,,0.00,0.00,0.00,0.00,0.00,,,
NF-PERCOCET ORAL TABLET 325MG-10MG    /TABLET      12000669 EA,,,,,,0.00,0.00,0.00,0.00,0.00,,,
NF-CLINDAMYCIN IV SOLUTION 600MG/50ML  /SOLUTION     12000670 EA,,,,,,0.00,0.00,0.00,0.00,0.00,,,
NF-TORSEMIDE ORAL TABLET 10MG       /TABLET      12000671 EA,,,,,,0.00,0.00,0.00,0.00,0.00,,,
NF-MORPHINE SULF/SOD CL 50MG-0.9%/50MG /SOLUTION     12000672 EA,,,,,,0.00,0.00,0.00,0.00,0.00,,,
NF-CODEINE PHOSPHATE-GUAIFENESIN SOLN 10/SOLUTION     12000673 EA,,,,,,0.00,0.00,0.00,0.00,0.00,,,
NF-PRAVASTATIN ORAL TABLET 40MG     /TABLET      12000674 EA,,,,,,0.00,0.00,0.00,0.00,0.00,,,
NF-VESICARE ORAL TABLET 10MG       /TABLET      12000675 EA,,,,,,0.00,0.00,0.00,0.00,0.00,,,
HYDROMORPHONE 1MG/ML INJ          /AMPULE      12000676 EA,,,,,,29.00,0.00,0.00,0.00,.00 J1170,,,
NF-ALBUTEROL HFA INH AER PWD 0.09MG/1ACT/AEROSOL POWDER 12000678 EA,,,,,,0.00,0.00,0.00,0.00,0.00,,,
NF-BYETTA SUBCUTANEOUS SOLUTION 250MCG/1/SOLUTION     12000679 EA,,,,,,0.00,0.00,0.00,0.00,0.00,,,
NF-BYETTA SUBCUTANEOUS SOLUTION 250MCG/1/SOLUTION     12000680 EA,,,,,,0.00,0.00,0.00,0.00,0.00,,,
NF-OXYMORPHONE HCL ORAL TABLET 10MG   /TABLET      12000681 EA,,,,,,0.00,0.00,0.00,0.00,0.00,,,
"NF-OXYCONTIN EXTENDED RELEASE TABLET 30M/TABLET, EXTENDE 12000682 EA",,,,,,0.00,0.00,0.00,0.00,0.00,,,
"NF-NAMENDA XR CAP ER 28MG         /CAPSULE, EXTEND 12000683 EA",,,,,,0.00,0.00,0.00,0.00,0.00,,,
NF-XARELTO ORAL TABLET 20MG        /TABLET      12000684 EA,,,,,,0.00,0.00,0.00,0.00,0.00,,,
NF-NEXIUM I.V. IV PWD FOR SOLN 40MG   /POWDER FOR SOLU 12000685 EA,,,,,,0.00,0.00,0.00,0.00,0.00,,,
NF-PHENOBARBITAL ORAL TABLET 60MG    /TABLET      12000686 EA,,,,,,0.00,0.00,0.00,0.00,0.00,,,
"NF-PRILOSEC CAP DR 20MG          /CAPSULE, DELAYE 12000687 EA",,,,,,0.00,0.00,0.00,0.00,0.00,,,
"NF-THEOPHYLLINE 12 HR TAB ER 200MG    /TABLET, EXTENDE 12000688 EA",,,,,,0.00,0.00,0.00,0.00,0.00,,,
NF-ADVAIR DISKUS 250/50 DISK       /DISK       12000689 EA,,,,,,0.00,0.00,0.00,0.00,0.00,,,
NF-TRAZODONE HCL ORAL TABLET 100MG    /TABLET      12000690 EA,,,,,,0.00,0.00,0.00,0.00,0.00,,,
"NF-NEXIUM CAP DR 40MG           /CAPSULE, DELAYE 12000691 EA",,,,,,0.00,0.00,0.00,0.00,0.00,,,
NF-OXCARBAZEPINE ORAL TABLET 600MG    /TABLET      12000692 EA,,,,,,0.00,0.00,0.00,0.00,0.00,,,
NF-ZYPREXA ORAL TABLET 20MG        /TABLET      12000694 EA,,,,,,0.00,0.00,0.00,0.00,0.00,,,
ALPHA-PROTEINASE INHIBITOR 1156UNITS INJ/INJ VIAL     12000695 EA,,,,,,782.00,0.00,0.00,0.00,0.00,,,
NF-CRESTOR TAB 20MG             /TABLET      12000696 EA,,,,,,0.00,0.00,0.00,0.00,0.00,,,
NF-GENTEAL GEL OPHTHALMIC 0.3%      /GEL/JELLY    12000697 EA,,,,,,0.00,0.00,0.00,0.00,0.00,,,
"NF-BUPROPION ER TAB EXTENDED RELEASE 100/TABLET, EXTENDE 12000698 EA",,,,,,0.00,0.00,0.00,0.00,0.00,,,
NF-TERBINAFINE HCL CRM 1%         /CREAM       12000699 EA,,,,,,0.00,0.00,0.00,0.00,0.00,,,
PREDNISONE 5MG/5ML ORAL SOL        /ORAL SOL     12000700 EA,,,,,,13.00,0.00,0.00,0.00,0.00,,,
TERBINAFINE 1% 15GM CRM          /CREAM       12000701 EA,,,,,,31.00,0.00,0.00,0.00,0.00,,,
NF-ZINC SULFATE CAP 220MG         /CAPSULE     12000702 EA,,,,,,0.00,0.00,0.00,0.00,0.00,,,
"NF-NEXIUM CAP DR 40MG           /CAPSULE, DELAYE 12000704 EA",,,,,,0.00,0.00,0.00,0.00,0.00,,,
"NF-CREON CAP DR 180000U-36000U-114000U /CAPSULE, DELAYE 12000707 EA",,,,,,0.00,0.00,0.00,0.00,0.00,,,
"NF-NEXIUM CAP DR 40MG           /CAPSULE, DELAYE 12000708 EA",,,,,,0.00,0.00,0.00,0.00,0.00,,,
NF-NORTRIPTYLINE HCL CAP 25MG       /CAPSULE     12000709 EA,,,,,,0.00,0.00,0.00,0.00,0.00,,,
"NF-TUMS CHEWABLE TAB 500MG        /TABLET, CHEWABL 12000710 EA",,,,,,0.00,0.00,0.00,0.00,0.00,,,
DESCRIPTION,,,,,NUMBER UNIT,I/P,O/P,E/R,S/B,OPEN,CPT,,
"NF-ZYRTEC ALLERGY LIQ CAP 10MG      /CAPSULE, LIQUID 12000711 EA",,,,,,0.00,0.00,0.00,0.00,0.00,,,
NF-ATRIPLA ORAL TABLET 600MG-200MG-300MG/TABLET      12000712 EA,,,,,,0.00,0.00,0.00,0.00,0.00,,,
NF-ZINC SULFATE CAP 220MG         /CAPSULE     12000713 EA,,,,,,0.00,0.00,0.00,0.00,0.00,,,
NF-AUGMENTIN ORAL TABLET 500MG-125MG  /TABLET      12000714 EA,,,,,,0.00,0.00,0.00,0.00,0.00,,,
"NF-NEXIUM CAP DR 40MG           /CAPSULE, DELAYE 12000715 EA",,,,,,0.00,0.00,0.00,0.00,0.00,,,
NF-VIMPAT 10MG / ML ORAL SOL       /TABLET      12000716 EA,,,,,,0.00,0.00,0.00,0.00,0.00,,,
NF-PROVENTIL HFA INHALER 0.09MG/INH   /AEROSOL POWDER 12000717 EA,,,,,,0.00,0.00,0.00,0.00,0.00,,,
NF-FLUDROCORTISONE ACETATE ORAL TAB 0.1M/TABLET      12000718 EA,,,,,,0.00,0.00,0.00,0.00,0.00,,,
NF-LEVOTHYROXINE ORAL TABLET 0.15MG   /TABLET      12000719 EA,,,,,,0.00,0.00,0.00,0.00,0.00,,,
"NF-CREON CAP DR 180000U-36000U-114000U /CAPSULE, DELAYE 12000720 EA",,,,,,0.00,0.00,0.00,0.00,0.00,,,
NF-SSD CREAM 1%               /CREAM       12000722 EA,,,,,,0.00,0.00,0.00,0.00,0.00,,,
NF-ADVAIR DISKUS 250/50 DISK       /DISK       12000723 EA,,,,,,0.00,0.00,0.00,0.00,0.00,,,
"NF-MYCOLOG-II CRM 100,000U/1GM-0.1%   /CREAM       12000724 EA",,,,,,0.00,0.00,0.00,0.00,0.00,,,
NF-COGENTIN INJ SOLN 1MG/1ML       /SOLUTION     12000727 EA,,,,,,0.00,0.00,0.00,0.00,0.00,,,
"NF-FENTANYL TD PATCH ER 25MCG/1HR    /PATCH, EXTENDED 12000728 EA",,,,,,0.00,0.00,0.00,0.00,0.00,,,
NF-FLOVENT HFA AER PWD INH ORAL/NEB 0.11/AEROSOL POWDER 12000729 EA,,,,,,0.00,0.00,0.00,0.00,0.00,,,
NF-TIMOLOL MALEATE OPHTH SOLN 0.5%    /SOLUTION     12000730 EA,,,,,,0.00,0.00,0.00,0.00,0.00,,,
NF-ADVAIR DISKUS 500/50 DISK       /DISK       12000732 EA,,,,,,0.00,0.00,0.00,0.00,0.00,,,
NF-SAXAGLIPTIN HYDROCHLORIDE TAB 5MG  /TABLET      12000733 EA,,,,,,0.00,0.00,0.00,0.00,0.00,,,
NF-NAMENDA ORAL TABLET 5MG        /TABLET      12000734 EA,,,,,,0.00,0.00,0.00,0.00,0.00,,,
NF-RANITIDINE HCL CAP 300MG        /CAPSULE     12000735 EA,,,,,,0.00,0.00,0.00,0.00,0.00,,,
NF-ADVAIR DISKUS 250/50 DISK       /DISK       12000736 EA,,,,,,0.00,0.00,0.00,0.00,0.00,,,
"NF-VIVELLE TRANSDERM PATCH 0.1MG/24HRS /PATCH, EXTENDED 12000738 EA",,,,,,0.00,0.00,0.00,0.00,0.00,,,
"NF-OXYMORPHONE HYDROCHLORIDE TAB ER 30M/TABLET, EXTENDE 12000739 EA",,,,,,0.00,0.00,0.00,0.00,0.00,,,
NF-RANITIDINE 150 ORAL TABLET 150MG   /TABLET      12000740 EA,,,,,,0.00,0.00,0.00,0.00,0.00,,,
"NF-NITRO-TIME CAP ER 9MG          /CAPSULE, EXTEND 12000741 EA",,,,,,0.00,0.00,0.00,0.00,0.00,,,
NF-CHOLESTYRAMINE LIGHT POWDER 4GM/5.7GM/POWDER FOR SUSP 12000742 EA,,,,,,0.00,0.00,0.00,0.00,0.00,,,
"NF-FISH OIL CAPSULE 1000MG        /CAPSULE, LIQUID 12000743 EA",,,,,,0.00,0.00,0.00,0.00,0.00,,,
NF-VITAMIN B12 ORAL TABLET 500MCG    /TABLET      12000744 EA,,,,,,0.00,0.00,0.00,0.00,0.00,,,
NF-VITAMIN B12 ORAL TABLET 500MCG    /TABLET      12000745 EA,,,,,,0.00,0.00,0.00,0.00,0.00,,,
"NF-AMBIEN CR EXTENDED-RELEASE TABLET 6.2/TABLET, EXTENDE 12000747 EA",,,,,,0.00,0.00,0.00,0.00,0.00,,,
NF-CYTOMEL ORAL TABLET 0.005MG      /TABLET      12000748 EA,,,,,,0.00,0.00,0.00,0.00,0.00,,,
NF-PERCOCET ORAL TABLET 10MG-325MG    /TABLET      12000749 EA,,,,,,0.00,0.00,0.00,0.00,0.00,,,
NF-PROVERA ORAL TABLET 2.5MG       /TABLET      12000750 EA,,,,,,0.00,0.00,0.00,0.00,0.00,,,
NF-RELPAX ORAL TABLET 40MG        /TABLET      12000751 EA,,,,,,0.00,0.00,0.00,0.00,0.00,,,
NF-HYDROXYZINE HCL             /TABLET      12000752 EA,,,,,,0.00,0.00,0.00,0.00,0.00,,,
NF-ADVAIR DISKUS 500/50 DISK       /DISK       12000753 EA,,,,,,0.00,0.00,0.00,0.00,0.00,,,
NF-ADVAIR DISKUS 500/50 DISK       /DISK       12000754 EA,,,,,,0.00,0.00,0.00,0.00,0.00,,,
NF-LATUDA ORAL TABLET 80MG        /TABLET      12000755 EA,,,,,,0.00,0.00,0.00,0.00,0.00,,,
NF-ZYPREXA ORAL TABLET 10MG        /TABLET      12000756 EA,,,,,,0.00,0.00,0.00,0.00,0.00,,,
NF-MELOXICAM ORAL TAB 15MG        /TABLET      12000757 EA,,,,,,0.00,0.00,0.00,0.00,0.00,,,
NF-TERAZOL 3 VAG CRM 0.8%         /CREAM       12000758 EA,,,,,,0.00,0.00,0.00,0.00,0.00,,,
NF-ADVAIR DISKUS 250/50 DISK       /DISK       12000760 EA,,,,,,0.00,0.00,0.00,0.00,0.00,,,
NF-ANASPAZ TAB 0.125MG           /TABLET      12000761 EA,,,,,,0.00,0.00,0.00,0.00,0.00,,,
"NF-HYOSCYAMINE SULFATE CAP ER 0.375MG  /CAPSULE, EXTEND 12000762 EA",,,,,,0.00,0.00,0.00,0.00,0.00,,,
NF-EPLERENONE ORAL TABLET 25MG      /TABLET      12000763 EA,,,,,,0.00,0.00,0.00,0.00,0.00,,,
NF-LORTAB 10/500 ORAL TABLET 10MG-500MG /TABLET      12000764 EA,,,,,,0.00,0.00,0.00,0.00,0.00,,,
"NF-PREVACID CAP DR 15MG          /CAPSULE, DELAYE 12000765 EA",,,,,,0.00,0.00,0.00,0.00,0.00,,,
NF-GLUCOSAMINE & CHONDROITIN 500MG-400MG/TABLET      12000766 EA,,,,,,0.00,0.00,0.00,0.00,0.00,,,
NF-LUTEIN TABLET 20MG           /TABLET      12000768 EA,,,,,,0.00,0.00,0.00,0.00,0.00,,,
ENALAPRIL 20MG TAB             /TAB        12000769 EA,,,,,,12.00,0.00,0.00,0.00,0.00,,,
NON CHARGEABLE                /1         18016484 EA,,,,,,4.00,4.00,4.00,0.00,0.00,,,
SHOULDER MIN 2 VIEWS LT          /          28066133 EA,,,,,,438.00,0.00,0.00,0.00,.00 73030,,,
PF MRI C-SPINE W/O CONTRAST        /          35028606 EA,,,,,,447.00,447.00,447.00,425.00,.00 7214126,,,
DESCRIPTION,,,,NUMBER UNIT,,I/P,O/P,E/R,S/B,OPEN,CPT,,
PF SHOULDER MIN 2 VIEWS LT,,,,/,35066133 EA,63.00,63.00,63.00,0.00,.00 7303026LT,,,
KAPPA/LAMBDA LIGHT CHAIN 24HR URINE,,,,/,37000001 EA,315.00,0.00,0.00,0.00,.00 83883,,,
HEREDITARY HEMOCHROMATOSIS,,,,/,37000002 EA,540.00,540.00,540.00,0.00,.00 81256,,,
5 NUCLEOTIDASE,,,,/,37000010 EA,194.00,194.00,194.00,0.00,.00 83915,,,
"CHLAM / Ng QUAL &HSV 1,2",,,,/,37091437 EA,170.00,0.00,0.00,0.00,.00 87491,,,
BILIRUBIN TOTAL/DIRECT LINEARITY,,,,/,37100059 EA,0.00,0.00,0.00,0.00,0.00,,,
PATHOLOGY IMMUNOHISTOCHEMISTRY,,,,/,37111111 EA,759.00,0.00,0.00,0.00,.00 88361,,,
EACH ADDITIONAL SINGLE PROBE STAIN PROC,,,,/,37111112 EA,759.00,0.00,0.00,0.00,.00 88369,,,
PATHOLOGY IMMUNOHISTOCHEMISTRY,,,,/,37111113 EA,735.00,735.00,735.00,0.00,.00 88360,,,
QUEST T4 FREE,,,,/,37112541 EA,130.00,130.00,130.00,0.00,.00 84439,,,
BB ANTIBODY (DNU),,,,/,37121001 EA,206.00,206.00,206.00,0.00,.00 86870,,,
BB ANTIGEN TYPING CLASS I,,,,/,37121002 EA,228.00,0.00,0.00,0.00,.00 86902,,,
BB ANTIGEN TYPING CLASS II,,,,/,37121003 EA,336.00,0.00,0.00,0.00,.00 86903,,,
BB ABO/SCREEN (DNU),,,,/,37121004 EA,176.00,0.00,0.00,0.00,0.00,,,
BB DIRECT ANTIGLOBULIN TEST,,,,/,37121005 EA,83.00,0.00,0.00,0.00,.00 86880,,,
RAPAMCYN - SIROLIMUS,,,,/,37180195 EA,153.00,153.00,153.00,0.00,.00 80195,,,
DNA ISOLATION AND EXTRACTION,,,,/,37183891 EA,125.00,125.00,125.00,0.00,.00 83891,,,
"DNA AMPLIFICATION, TARGET, MULT FIRST 2",,,,/,37183900 EA,125.00,125.00,125.00,0.00,.00 83900,,,
AMPLIFICATION EA ADD’L SQNCE,,,,/,37183901 EA,125.00,125.00,125.00,0.00,.00 83901,,,
NECLEIC ACID PREPARATION,,,,/,37183909 EA,125.00,125.00,125.00,0.00,.00 83909,,,
DNA TESTING INTERP AND REPORT,,,,/,37183912 EA,125.00,125.00,125.00,0.00,.00 83912,,,
...=>CYTOLOGY NON-GYN ORDER<=,,,,/,37613353 EA,0.00,0.00,0.00,0.00,.00 88312,,,
RAPID COVID SARS COV 2,,,,/,37999999 EA,200.00,200.00,200.00,200.00,.00 87426,,,
EGD PROCEDURE PACK,,,,/,70000101 PK,0.00,0.00,0.00,0.00,0.00,,,
COLONOSCOPY PROCEDURE PACK,,,,/,70000201 PK,0.00,0.00,0.00,0.00,0.00,,,
CATARACT PROCEDURE PACK,,,,/,70000301 PK,0.00,0.00,0.00,0.00,0.00,,,
EYE PLASTICS PROCEDURE PACK,,,,/,70000302 PK,0.00,0.00,0.00,0.00,0.00,,,
ORIGINATING SITE FACILITY CHARGE,,,,/1 EA,70710000 EA,121.00,0.00,0.00,0.00,.00 Q3014,,,
TELE-COMM CHG PER MINUTE,,,,/1 EA,70710004 EA,2.00,0.00,0.00,0.00,.00 T1014-GT,,,
TELE-HEALTH CONSULT ER OR IP 30MIN,,,,/1 EA,70710006 EA,536.00,0.00,0.00,0.00,.00 G0425,,,
CONSULT TELE-HEALTH 50 MINUTES,,,,/1 EA,70710008 EA,728.00,0.00,0.00,0.00,.00 G0426,,,
CONSULT 70 MIN PLUS OR MORE,,,,/1 EA,70710010 EA,1072.00,0.00,0.00,0.00,.00 G0427,,,
TELE-HEALTH MEDICATION MANAGEMENT LVL 1 /1 EA,,,,,70790863 EA,121.00,0.00,0.00,0.00,.00 90863GT,,,
TELE-HLTH IND & GRP BEHAV ASSESS & INTER/1 EA,,,,,70796150 EA,45.00,0.00,0.00,0.00,.00 96150GT,,,
TELE-HLTH IND & GRP BEHAV RE-ASSESSMENT /1 EA,,,,,70796151 EA,44.00,0.00,0.00,0.00,.00 96151GT,,,
TELE-HLTH & BEHVIOR INTV @15 MIN FACE/FA/1 EA,,,,,70796152 EA,42.00,0.00,0.00,0.00,.00 96152GT,,,
TELE-HLTH GROUP BEHVIOR INTV @15 MIN FAC/1 EA,,,,,70796153 EA,11.00,0.00,0.00,0.00,.00 96153GT,,,
TELE-HLTH FAMILY&PT BEHVIOR INTV @15MIN /1 EA,,,,,70796154 EA,42.00,0.00,0.00,0.00,.00 96154GT,,,
TELE-HEALTH & BEHVIOR INTV FAMILY @15MIN/1 EA,,,,,70796155 EA,49.00,0.00,0.00,0.00,.00 96154GT,,,
TELE-COMMUNICATION NEW OFF VISIT LVL 1 /1 EA,,,,,70799201 EA,121.00,0.00,0.00,0.00,.00 99201GT,,,
TELE-COMMUNICATION NEW OFF VISIT LVL 2 /1 EA,,,,,70799202 EA,181.00,0.00,0.00,0.00,.00 99202GT,,,
TELE-COMMUNICATION NEW OFF VISIT LVL 3 /1 EA,,,,,70799203 EA,301.00,0.00,0.00,0.00,.00 99203 GT,,,
TELE-COMMUNICATION NEW OFF VISIT LVL 4 /1 EA,,,,,70799204 EA,362.00,0.00,0.00,0.00,.00 99204 GT,,,
TELE-COMMUNICATION NEW OFF VISIT LVL 5 /1 EA,,,,,70799205 EA,435.00,0.00,0.00,0.00,.00 99205 GT,,,
TELE-COM FOLLOW UP VISIT LVL 1      /1 EA,,,,,70799211 EA,63.00,0.00,0.00,0.00,.00 99211 GT,,,
TELE-COM FOLLOW UP VISIT LVL 2      /1 EA,,,,,70799212 EA,96.00,0.00,0.00,0.00,.00 99212 GT,,,
TELE-COM FOLLOW UP VISIT LVL 3      /1 EA,,,,,70799213 EA,126.00,0.00,0.00,0.00,.00 99213GT,,,
TELE-COM FOLLOW UP VISIT LVL 4      /1 EA,,,,,70799214 EA,197.00,0.00,0.00,0.00,.00 99214 GT,,,
TELE-COM FOLLOW UP VISIT LVL 5      /1 EA,,,,,70799215 EA,301.00,0.00,0.00,0.00,.00 99215 GT,,,
"APPLICATOR COTTON TIP 16""         /100/BX",,,,,80000005 BX,0.00,0.00,0.00,0.00,0.00,,,
VASELINE TUBE 3.25OZ            /1 EA,,,,,80000006 EA,0.00,0.00,0.00,0.00,0.00,,,
PROBE CVR EAR THERMOSCAN PC200      /200/BX,,,,,80000007 BX,0.00,0.00,0.00,0.00,0.00,,,
OTOSCOPE SPECULA ADULT 4.25MM       /34/PK,,,,,80000008 PK,0.00,0.00,0.00,0.00,0.00,,,
OTOSCOPE SPECULA PED 2.75MM        /1 PK,,,,,80000009 PK,0.00,0.00,0.00,0.00,0.00,,,
DESCRIPTION,,,,,NUMBER UNIT,I/P,O/P,E/R,S/B,OPEN,CPT,,
"PIN SAFETY SIZE 2 1.5""LONG STEEL     /144/PK",,,,,80000010 PK,0.00,0.00,0.00,0.00,0.00,,,
BELT SANITARY 6/BX             /1/EA,,,,,80000011 EA,0.00,0.00,0.00,0.00,0.00,,,
PROBE CVR ORAL IVAC/ALARIS        /200/BX,,,,,80000012 BX,0.00,0.00,0.00,0.00,0.00,,,
PROBE CVR ORAL SURE TEMP          /250EA,,,,,80000013 EA,0.00,0.00,0.00,0.00,0.00,,,
BOTTLE PERI LAVETTED            /1 EA,,,,,80000014 EA,0.00,0.00,0.00,0.00,0.00,,,
DEODORANT ROLL ON              /1 EA,,,,,80000015 EA,0.00,0.00,0.00,0.00,0.00,,,
TOOTHPASTE FLOURIDE             /1 EA,,,,,80000016 EA,0.00,0.00,0.00,0.00,0.00,,,
BODY WASH/SHAMPOO 4OZ ALOE VESTA     /1 EA,,,,,80000017 EA,0.00,0.00,0.00,0.00,0.00,,,
LOTION HAND/BODY 4OZ ALOE VESTA     /1 EA,,,,,80000018 EA,0.00,0.00,0.00,0.00,0.00,,,
CLEANSER PERINEAL 4OZ ALOE VESTA 2IN1  /1 EA,,,,,80000019 EA,0.00,0.00,0.00,0.00,0.00,,,
CAP SHAMPOO RINSE FREE READY BATH    /1 EA,,,,,80000020 EA,0.00,0.00,0.00,0.00,0.00,,,
DISH SOAP                   /1 EA,,,,,80000021 EA,0.00,0.00,0.00,0.00,0.00,,,
SOAP DEODORANT 1.5OZ BAR          /1 EA,,,,,80000022 EA,0.00,0.00,0.00,0.00,0.00,,,
POWDER BABY 1.5OZ              /1 EA,,,,,80000023 EA,0.00,0.00,0.00,0.00,0.00,,,
CUP MEDICINE PLASTIC 1OZ 30ML       /100/SL,,,,,80000024 SL,4.00,0.00,0.00,0.00,0.00,,,
READY BATH DISP WASHCLOTHS FOR BATHING /1 EA,,,,,80000025 EA,0.00,0.00,0.00,0.00,0.00,,,
COMB HAIR BABY IVORY            /1 EA,,,,,80000027 EA,0.00,0.00,0.00,0.00,0.00,,,
SHAVE CREAM 1.5OZ              /1 EA,,,,,80000028 EA,0.00,0.00,0.00,0.00,0.00,,,
MOUTH WASH NON ALCOHOLIC 4oz       /1 EA,,,,,80000029 EA,0.00,0.00,0.00,0.00,0.00,,,
TOOTH BRUSH INDIV WRAPPED 144/BX     /1 EA,,,,,80000030 EA,0.00,0.00,0.00,0.00,0.00,,,
COMB HAIR BLK PLASTIC           /1 EA,,,,,80000031 EA,0.00,0.00,0.00,0.00,0.00,,,
SLIPPER NON SKID LRG            /1 PR,,,,,80000032 PR,0.00,0.00,0.00,0.00,0.00,,,
SLIPPER NON SKID XL             /1 PR,,,,,80000033 PR,0.00,0.00,0.00,0.00,0.00,,,
TOOTHETTE ORAL BRUSH WET          /1 EA,,,,,80000034 EA,0.00,0.00,0.00,0.00,0.00,,,
CUP DENTURE                 /1 EA,,,,,80000035 EA,0.00,0.00,0.00,0.00,0.00,,,
TISSUE BEDSIDE FACIAL 200/CS       /1 EA,,,,,80000036 EA,0.00,0.00,0.00,0.00,0.00,,,
WASHCLOTH DISP 50/BG*           /50/PK,,,,,80000037 PK,9.00,0.00,0.00,0.00,0.00,,,
SPONGE GAUZE 2X2 PACK NON-STR*      /1 PK,,,,,80000038 PK,0.00,0.00,0.00,0.00,0.00,,,
SPONGE GAUZE 4X4 PACK NON-STERILE    /1 PK,,,,,80000039 PK,0.00,0.00,0.00,0.00,0.00,,,
SYRINGE 20CC LUER LOK           /48/BX,,,,,80000040 BX,0.00,0.00,0.00,0.00,0.00,,,
SYRINGE 10CC LUER LOK 100/BX       /200EA/BX,,,,,80000041 BX,0.00,0.00,0.00,0.00,0.00,,,
SYRINGE 5CC LUER LOK 125/BX        /1EA,,,,,80000042 EA,0.00,0.00,0.00,0.00,0.00,,,
SYRINGE 3CC LUER LOK 200/BX        /200/BOX,,,,,80000043 BX,0.00,0.00,0.00,0.00,0.00,,,
WIPES PROTECTIVE BARRIER ALLKARE     /50 EA/BX,,,,,80000044 BX,0.00,0.00,0.00,0.00,0.00,,,
SYRINGE 12CC CONTROL LUER LOK       /25 EA/BX,,,,,80000045 BX,0.00,0.00,0.00,0.00,0.00,,,
CAP STRIP MALE LUERS 3M DISINFECTING  /5/ST,,,,,80000046 ST,0.00,0.00,0.00,0.00,0.00,,,
BEDPAN FRACTURE DISP            /1 EA,,,,,80000047 EA,0.00,0.00,0.00,0.00,0.00,,,
BEDPAN PONTOON/STACK A PAN        /1 EA,,,,,80000048 EA,0.00,0.00,0.00,0.00,0.00,,,
MAT BATH 20X14.5 DISP           /1 EA,,,,,80000049 EA,0.00,0.00,0.00,0.00,0.00,,,
BAG BEDSIDE PLASTIC             /1 EA,,,,,80000050 EA,0.00,0.00,0.00,0.00,0.00,,,
BAG BED BELONGINGS DRAWSTRING       /1 EA,,,,,80000051 EA,0.00,0.00,0.00,0.00,0.00,,,
SYRINGE 60CC W/CATH TIP 2OZ        /1 EA,,,,,80000052 EA,0.00,0.00,0.00,0.00,0.00,,,
SYRINGE 60CC W/SLIP TIP 2OZ        /1 EA,,,,,80000053 EA,0.00,0.00,0.00,0.00,0.00,,,
SYRINGE 60CC W/LUER LOK 2OZ        /1 EA,,,,,80000054 EA,0.00,0.00,0.00,0.00,0.00,,,
"SYRINGE TB MAGELLAN 1ML 28GX1/2"" SAF NEE/50 EA/BX",,,,,80000055 BX,0.00,0.00,0.00,0.00,0.00,,,
NEEDLE FILTER 19GX1-1/2          /100/BX,,,,,80000057 BX,0.00,0.00,0.00,0.00,0.00,,,
CANNULA BLUNT PLASTIC GREEN        /1 EA,,,,,80000058 EA,0.00,0.00,0.00,0.00,0.00,,,
